Name,School,Conference,Games,Completions,Attempts,Completion_Percentage,Yards,Y/A,TD,INT,College_QBR,Rush_Attempts,Rushing_Yds,Rushing_Avg,Rushing_Td
Cade McNown,Pac-10,12,189,312,60.6,3116,10.0,24,6,166.0,79,26,0.3,4
Ryan Leaf,Pac-10,12,227,410,55.4,3968,9.7,34,11,158.7,82,-48,-0.6,6
John Dutton,Big West,11,225,367,61.3,3526,9.6,20,6,156.7,44,-4,-0.1,1
Donovan McNabb,Big East,12,145,265,54.7,2488,9.4,20,6,154.0,110,404,3.7,6
Mike Bobo,SEC,12,199,306,65.0,2751,9.0,19,8,155.8,40,-70,-1.8,1
Moses Moreno,WAC,12,157,257,61.1,2257,8.8,20,9,153.5,56,-97,-1.7,1
Brock Huard,Pac-10,10,146,244,59.8,2140,8.8,23,10,156.4,31,-82,-2.6,1
Joe Germaine,Big Ten,13,129,210,61.4,1847,8.8,16,9,151.9,32,-132,-4.1,0
Mike McQueary,Big Ten,12,146,255,57.3,2211,8.7,17,9,145.0,53,-27,-0.5,1
Corby Jones,Big 12,11,102,191,53.4,1658,8.7,12,6,140.8,183,887,4.8,14
Jason Maas,Pac-10,10,104,187,55.6,1631,8.7,18,8,152.1,36,68,1.9,1
Joe Hamilton,ACC,11,173,268,64.6,2314,8.6,12,7,146.6,140,478,3.4,5
Thad Busby,ACC,11,235,390,60.3,3317,8.5,25,10,147.7,57,-16,-0.3,2
Aaron Brooks,ACC,11,164,270,60.7,2282,8.5,20,7,151.0,85,255,3.0,5
Graham Leigh,WAC,12,166,276,60.1,2318,8.4,24,8,153.6,135,528,3.9,8
Michael Bishop,Big 12,11,80,185,43.2,1557,8.4,13,8,128.5,147,566,3.9,9
Tim Rattay,Ind,11,293,477,61.4,3881,8.1,34,10,149.1,64,87,1.4,1
Chad Pennington,MAC,13,276,473,58.4,3817,8.1,42,12,150.4,57,-50,-0.9,1
Dameyune Craig,SEC,12,216,403,53.6,3277,8.1,18,13,130.2,96,0,0.0,4
Daunte Culpepper,Ind,11,238,381,62.5,3086,8.1,25,10,146.9,136,438,3.2,5
Tim Lester,MAC,10,154,268,57.5,2160,8.1,17,11,137.9,56,-102,-1.8,0
Peyton Manning,SEC,12,287,477,60.2,3819,8.0,36,11,147.7,49,-30,-0.6,3
Chris Keldorf,ACC,11,104,181,57.5,1448,8.0,12,9,136.6,26,-108,-4.2,1
Jamie Barnette,ACC,11,171,302,56.6,2378,7.9,19,14,134.3,77,78,1.0,3
Ryan Clement,Big East,11,157,267,58.8,2089,7.8,10,11,128.6,44,-120,-2.7,3
John Fitzgerald,WAC,11,139,256,54.3,2003,7.8,9,13,121.5,42,76,1.8,1
Billy Dicken,Big Ten,12,224,407,55.0,3136,7.7,21,16,128.9,97,351,3.6,6
Matt Sauk,Big West,11,190,378,50.3,2896,7.7,16,10,123.3,64,2,0.0,6
Pete Gonzalez,Big East,11,198,345,57.4,2657,7.7,30,7,146.7,91,169,1.9,3
Pat Bonner,Big East,10,107,202,53.0,1561,7.7,7,12,117.4,51,-17,-0.3,1
Al Clark,Big East,10,110,192,57.3,1477,7.7,10,3,136.0,94,347,3.7,3
Charlie Batch,MAC,11,247,434,56.9,3280,7.6,23,11,132.8,85,110,1.3,1
Stewart Patridge,SEC,11,228,352,64.8,2667,7.6,12,7,135.7,56,-108,-1.9,1
Sam Ricketts,MAC,11,188,324,58.0,2466,7.6,16,10,132.1,76,273,3.6,3
Marc Bulger,Big East,12,192,323,59.4,2465,7.6,14,10,131.7,52,-93,-1.8,2
Nealon Greene,ACC,12,180,290,62.1,2212,7.6,16,9,138.1,115,345,3.0,1
Herb Tyler,SEC,11,127,209,60.8,1581,7.6,10,7,133.4,96,279,2.9,7
Doug Johnson,SEC,9,148,269,55.0,2023,7.5,21,12,135.0,38,-185,-4.9,1
Mike Samuel,Big Ten,13,141,254,55.5,1896,7.5,8,13,118.4,129,242,1.9,8
Oscar Davenport,ACC,11,115,183,62.8,1380,7.5,7,3,135.5,49,12,0.2,2
Jose Davis,MAC,10,194,365,53.2,2707,7.4,32,14,136.7,50,176,3.5,3
Brian Griese,Big Ten,11,175,277,63.2,2042,7.4,14,5,138.2,51,7,0.1,2
John Hessler,Big 12,11,181,338,53.6,2478,7.3,14,16,119.3,75,188,2.5,5
Matt Hasselbeck,Big East,10,188,305,61.6,2239,7.3,11,10,128.6,71,24,0.3,1
Lee Jolly,Ind,10,108,209,51.7,1530,7.3,11,7,123.8,80,8,0.1,1
Branndon Stewart,Big 12,12,111,196,56.6,1429,7.3,10,4,130.6,42,-69,-1.6,2
Josh Skinner,WAC,10,109,195,55.9,1416,7.3,3,13,108.6,58,-31,-0.5,2
Ryan Kealy,Pac-10,11,162,297,54.5,2137,7.2,15,7,126.9,52,-201,-3.9,0
Jonathan Crosswhite,WAC,9,130,222,58.6,1588,7.2,9,9,123.9,47,-109,-2.3,1
Jake Josetti,MAC,11,106,217,48.8,1569,7.2,13,14,116.4,112,157,1.4,3
Tim Couch,SEC,11,363,547,66.4,3884,7.1,37,19,141.4,66,-125,-1.9,3
Shaun King,CUSA,11,199,363,54.8,2567,7.1,24,14,128.3,124,511,4.1,5
Bernard Oden,CUSA,11,170,316,53.8,2249,7.1,12,9,120.4,129,81,0.6,8
Ortege Jenkins,Pac-10,10,115,235,48.9,1669,7.1,19,5,131.0,65,53,0.8,2
Justin Vedder,Pac-10,11,221,390,56.7,2718,7.0,20,14,125.0,99,25,0.3,0
Brian Brennan,Big West,10,218,387,56.3,2708,7.0,19,5,128.7,46,-36,-0.8,1
Brian Kuklick,ACC,9,190,312,60.9,2180,7.0,15,11,128.4,51,-48,-0.9,1
Ron Powlus,Ind,12,182,298,61.1,2078,7.0,9,7,124.9,46,-49,-1.1,0
Chris Redman,CUSA,11,261,445,58.7,3079,6.9,18,14,123.8,47,-121,-2.6,0
Jon Denton,WAC,9,199,374,53.2,2586,6.9,18,17,118.1,64,5,0.1,3
Tim Crowley,MAC,10,148,321,46.1,2204,6.9,11,10,108.9,47,-40,-0.9,0
John Fox,Pac-10,11,153,280,54.6,1940,6.9,12,8,121.3,44,-28,-0.6,1
Tim Hughes,Big Ten,12,142,270,52.6,1862,6.9,11,6,119.5,54,-74,-1.4,0
Brian Cummings,ACC,11,154,255,60.4,1760,6.9,10,6,126.6,100,-139,-1.4,1
Akili Smith,Pac-10,11,108,200,54.0,1385,6.9,13,7,126.6,89,183,2.1,2
Chris Wallace,MAC,12,232,433,53.6,2955,6.8,27,9,127.3,98,232,2.4,2
Jason Mills,Big West,11,127,245,51.8,1667,6.8,13,9,119.2,68,35,0.5,1
Matt Wyatt,SEC,11,92,201,45.8,1369,6.8,6,15,97.9,36,-80,-2.2,0
Todd Bandhauer,Big 12,11,180,374,48.1,2514,6.7,20,9,117.4,52,-379,-7.3,0
Chad Hutchinson,Pac-10,11,189,315,60.0,2101,6.7,10,10,120.2,61,-216,-3.5,1
Todd Schultz,Big Ten,12,177,299,59.2,2003,6.7,18,17,124.0,30,-78,-2.6,2
Bob Niemet,MAC,9,133,256,52.0,1723,6.7,8,8,112.6,61,-8,-0.1,3
Anthony Wright,SEC,9,139,252,55.2,1685,6.7,18,5,130.9,71,44,0.6,1
Cory Sauter,Big Ten,12,126,234,53.8,1576,6.7,8,9,114.0,129,20,0.2,3
Clint Stoerner,SEC,11,173,357,48.5,2347,6.6,12,13,107.5,81,-267,-3.3,2
Ty Houghtaling,Big West,11,152,301,50.5,1985,6.6,10,9,110.9,98,408,4.2,5
Jay Rodgers,Big Ten,11,192,330,58.2,2156,6.5,6,14,110.6,60,-121,-2.0,0
Freddie Kitchens,SEC,11,121,237,51.1,1545,6.5,11,4,117.8,48,15,0.3,1
Lee Roberts,CUSA,12,194,350,55.4,2248,6.4,16,9,119.3,36,-192,-5.3,0
Jay Stoner,WAC,11,149,299,49.8,1890,6.3,8,10,105.1,65,113,1.7,2
James Brown,Big 12,10,133,267,49.8,1676,6.3,5,11,100.5,41,29,0.7,1
Daniel Jeremiah,Ind,10,120,229,52.4,1450,6.3,9,7,112.4,45,96,2.1,1
Dan O'Dell,WAC,9,87,180,48.3,1130,6.3,13,10,113.8,49,50,1.0,2
Zebbie Lethridge,Big 12,11,134,261,51.3,1622,6.2,6,4,108.1,107,133,1.2,7
Chad Plummer,CUSA,12,87,190,45.8,1176,6.2,6,10,97.7,149,606,4.1,7
Jason McKinley,CUSA,11,166,314,52.9,1910,6.1,9,11,106.4,29,-109,-3.8,0
Jeff Watson,Big 12,11,143,260,55.0,1550,6.0,5,8,105.3,76,43,0.6,3
Brian Vye,WAC,10,78,169,46.2,1019,6.0,5,6,99.5,63,135,2.1,1
Mike McMahon,Big East,9,104,212,49.1,1259,5.9,6,12,97.0,49,17,0.3,2
Dan Gonzalez,CUSA,11,253,431,58.7,2510,5.8,16,10,115.2,75,-91,-1.2,1
Billy Volek,WAC,12,178,318,56.0,1853,5.8,17,6,118.8,71,-99,-1.4,2
Damian Allen,SEC,11,128,283,45.2,1544,5.5,8,10,93.3,104,184,1.8,1
Tim Alexander,Pac-10,11,157,327,48.0,1745,5.3,6,14,90.3,127,288,2.3,2
Jeff Dover,WAC,10,97,199,48.7,1063,5.3,5,4,97.9,29,-109,-3.8,2
Bobby Campbell,ACC,9,85,176,48.3,925,5.3,2,10,84.8,53,82,1.5,4
Akili Smith,Pac-10,12,215,371,58.0,3763,10.1,32,8,167.3,82,184,2.2,4
Cade McNown,Pac-10,12,207,357,58.0,3470,9.7,25,11,156.6,75,182,2.4,3
Shaun King,CUSA,12,246,366,67.2,3508,9.6,38,6,178.7,156,641,4.1,11
Michael Bishop,Big 12,12,164,295,55.6,2844,9.6,23,5,158.9,177,748,4.2,14
David Neill,Big West,9,199,344,57.8,3249,9.4,29,9,159.8,65,102,1.6,2
Jarious Jackson,Ind,11,104,188,55.3,1740,9.3,13,6,149.5,113,441,3.9,3
Daunte Culpepper,Ind,11,296,402,73.6,3690,9.2,28,7,170.2,141,463,3.3,12
Major Applewhite,Big 12,11,159,273,58.2,2453,9.0,18,11,147.4,33,-63,-1.9,0
Tim Rattay,Ind,12,380,559,68.0,4943,8.8,46,13,164.8,43,-78,-1.8,1
Joe Germaine,Big Ten,12,230,384,59.9,3330,8.7,25,7,150.6,62,-83,-1.3,0
Chris Weinke,ACC,10,145,286,50.7,2487,8.7,19,6,141.5,47,-168,-3.6,1
Marc Bulger,Big East,12,274,419,65.4,3607,8.6,31,10,157.3,33,-92,-2.8,0
Quincy Carter,SEC,11,176,290,60.7,2484,8.6,12,9,140.1,99,284,2.9,4
Doug Johnson,SEC,10,154,274,56.2,2346,8.6,19,8,145.2,29,-66,-2.3,1
Chris Redman,CUSA,10,309,473,65.3,4042,8.5,29,15,151.0,40,-33,-0.8,2
Scott Covington,Big East,11,159,270,58.9,2301,8.5,19,8,147.8,45,-192,-4.3,0
Donovan McNabb,Big East,11,157,251,62.5,2134,8.5,22,5,158.9,135,438,3.2,8
Chad Pennington,MAC,13,297,456,65.1,3830,8.4,28,7,152.9,55,8,0.1,1
Jamie Barnette,ACC,11,193,377,51.2,3169,8.4,18,11,131.7,83,13,0.2,3
Clint Stoerner,SEC,11,167,312,53.5,2629,8.4,26,8,146.7,51,-57,-1.1,1
Joe Hamilton,ACC,11,145,259,56.0,2166,8.4,17,8,141.7,112,298,2.7,4
Ryan Kealy,Pac-10,10,150,261,57.5,2161,8.3,19,9,144.1,33,-103,-3.1,0
Tim Lester,MAC,11,236,406,58.1,3311,8.2,22,16,136.6,70,-49,-0.7,1
Lee Roberts,CUSA,11,185,325,56.9,2680,8.2,24,11,143.8,35,-148,-4.2,0
David Garrard,CUSA,11,157,255,61.6,2091,8.2,14,7,143.1,127,164,1.3,2
Kevin Feterik,WAC,13,202,336,60.1,2718,8.1,16,6,140.2,106,-111,-1.0,3
Tee Martin,SEC,12,153,267,57.3,2164,8.1,19,6,144.4,103,287,2.8,7
Herb Tyler,SEC,10,153,250,61.2,2018,8.1,18,7,147.2,85,182,2.1,7
Aaron Brooks,ACC,11,156,290,53.8,2319,8.0,12,9,128.4,84,227,2.7,5
Mike McMahon,Big East,11,143,276,51.8,2203,8.0,12,16,121.6,62,-67,-1.1,2
Scott Mutryn,Big East,11,171,286,59.8,2218,7.8,12,11,131.1,82,80,1.0,4
Tim Couch,SEC,11,400,553,72.3,4275,7.7,36,15,153.3,64,-124,-1.9,1
Andrew Zow,SEC,11,143,256,55.9,1969,7.7,11,7,129.2,53,-99,-1.9,2
Wayne Madkin,SEC,12,96,199,48.2,1532,7.7,11,9,122.1,61,-36,-0.6,2
Mike Moschetti,Big 12,11,162,276,58.7,2104,7.6,15,7,135.6,101,-55,-0.5,2
Deontey Kenner,CUSA,10,148,270,54.8,2047,7.6,6,13,116.2,25,20,0.8,0
Billy Volek,WAC,11,151,261,57.9,1973,7.6,10,3,131.7,62,-18,-0.3,4
John Welsh,Big West,9,98,182,53.8,1387,7.6,11,10,126.8,43,173,4.0,0
Walter Church,MAC,9,213,355,60.0,2650,7.5,13,12,128.0,51,-95,-1.9,1
Tom Brady,Big Ten,12,200,323,61.9,2427,7.5,14,10,133.1,54,-105,-1.9,2
Jay Stoner,WAC,11,183,316,57.9,2373,7.5,11,10,126.1,82,4,0.0,3
Carson Palmer,Pac-10,13,130,235,55.3,1755,7.5,7,6,122.8,47,-116,-2.5,1
